"PMID","ACUTE_THREAT","POTENTIAL_THREAT","SUSTAINED_THREAT","LOSS","FRUSTRATIVE_NONREWARD","REWARD_VALUATION","EFFORT_VALUATION","EXPECTANCY","ACTION_SELECTION","INITIAL_REWARD_RESPONSIVENESS","SUSTAINED_REWARD_RESPONSIVENESS","REWARD_LEARNING","HABIT","ATTENTION","VISUAL_PERCEPTION","AUDITORY_PERCEPTION","OTHER_PERCEPTION","DECLARATIVE_MEMORY","LANGUAGE","GOAL_SELECTION","UPDATING_REPRESENTATION_MAINTENANCE","RESPONSE_SELECTION","INHIBITION","PERFORMANCE_MONITORING","ACTIVE_MAINTENANCE","FLEXIBLE_UPDATING","LIMITED_CAPACITY","INTERFERENCE_CONTROL","AFFILIATION_ATTACHMENT","FACIAL_COMM_RECEPTION","FACIAL_COMM_PRODUCTION","NONFACIAL_COMM_RECEPTION","NONFACIAL_COMM_PRODUCTION","AGENCY","SELF_KNOWLEDGE","ANIMACY_PERCEPTION","ACTION_PERCEPTION","MENTAL_STATE_UNDERSTANDING","AROUSAL","CIRCADIAN_RHYTHMS","SLEEP_WAKEFULNESS"
"10680763","0","0","1","0","0","0","0","0","0","0","1","0","1","2","2","3","0","0","10","0","3","0","1","0","4","1","3","2","4","5","4","10","7","0","0","2","2","0","0","1","1"
"10680764","0","0","0","1","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","4","1","1","1","0","2","0","4","2","1","0","1"
"10680766","9","3","10","10","2","1","1","2","1","4","3","0","0","3","1","1","2","4","1","0","1","1","1","0","1","0","0","1","6","10","5","5","5","2","4","0","1","2","6","4","7"
"10683393","0","0","2","6","2","1","1","1","1","0","0","0","1","3","2","2","0","7","8","0","7","1","2","0","7","0","2","1","10","3","6","6","8","0","3","2","3","3","0","1","0"
"10683827","8","3","5","2","1","2","1","3","1","3","1","3","0","0","1","1","0","0","1","0","0","1","0","0","1","1","1","1","0","3","3","1","3","0","1","0","1","1","4","0","4"
"10683855","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10684898","0","0","2","3","0","0","0","0","1","0","2","0","0","6","2","2","0","4","4","0","3","0","1","0","3","0","1","0","3","5","1","4","3","0","5","0","1","0","0","0","1"
"10686115","8","1","5","3","0","3","1","4","1","2","3","2","2","3","2","3","1","3","1","0","0","2","1","0","1","1","1","2","2","7","4","1","0","0","2","0","5","2","3","0","2"
"10686176","0","0","2","6","2","1","1","1","1","0","0","0","1","3","2","2","0","7","8","0","7","1","2","0","7","0","2","1","10","3","6","6","8","0","3","2","3","3","0","1","0"
"10686183","1","1","5","3","1","1","0","1","1","1","2","1","0","2","8","8","2","2","9","1","2","0","3","0","2","2","1","2","6","6","6","5","7","0","0","2","2","0","3","0","5"
"10689056","3","1","4","4","0","1","0","4","0","1","2","1","1","7","2","2","1","0","1","0","3","1","3","0","4","4","3","5","1","3","2","2","3","0","3","1","3","2","1","1","0"
"10690992","0","0","2","1","0","0","0","0","0","0","2","0","1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","2","0","3","0","4","2","1","2","1"
"10692599","10","3","6","3","0","2","0","3","0","2","3","2","1","3","1","1","4","0","0","0","1","0","3","0","1","1","1","3","1","1","1","1","2","0","1","0","0","1","4","3","3"
"10694461","0","1","0","1","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","1","1","0","0","1","0"
"10694462","2","0","12","12","4","0","0","0","0","2","1","0","0","2","3","3","1","11","0","0","2","0","1","0","2","0","0","0","8","2","0","0","0","0","0","2","0","0","6","1","5"
"10694463","0","0","0","2","0","0","0","0","0","0","0","0","1","6","2","0","0","0","1","1","2","0","0","0","2","1","1","1","2","5","0","0","1","0","2","0","6","2","1","0","1"
"10700262","1","1","3","1","0","1","1","2","0","1","2","1","0","6","3","3","0","0","0","0","1","0","2","0","1","1","0","0","1","5","0","0","0","0","1","0","4","1","2","1","2"
"10700263","1","0","3","2","1","0","0","1","0","0","2","0","0","10","6","2","1","0","0","0","1","0","1","0","1","0","0","0","2","6","0","0","0","0","2","0","5","2","3","2","3"
"10700305","7","1","1","0","0","1","0","1","0","1","1","1","1","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","1","0","0","0","1","0"
"10706432","2","1","3","1","0","1","0","2","0","1","2","1","2","1","1","2","1","2","0","0","3","0","0","0","3","0","0","1","5","1","0","0","1","0","3","0","2","1","2","1","0"
"10712490","1","1","3","1","0","0","0","0","0","0","3","0","0","5","1","0","2","0","0","0","1","1","0","0","1","0","1","1","3","2","0","0","2","0","3","0","3","1","5","3","6"
"10712498","4","1","2","1","0","0","0","0","0","0","0","0","0","1","0","0","2","1","0","0","0","0","0","0","1","1","2","1","1","1","1","1","1","0","0","0","0","0","1","0","0"
"10716244","0","0","2","1","0","1","0","1","1","1","2","1","1","1","0","3","2","0","2","0","0","0","0","1","0","0","0","0","0","0","2","1","8","0","0","0","1","0","1","1","1"
"10717412","0","0","1","0","0","0","0","0","0","0","1","0","0","4","2","2","1","0","0","0","0","0","1","0","0","0","0","0","0","2","0","1","2","0","2","0","4","2","1","1","1"
"10718324","1","0","2","0","0","0","0","0","0","0","1","0","0","1","4","4","0","0","9","0","1","0","0","0","1","0","1","1","1","4","5","2","5","0","1","3","1","1","1","1","1"
"10725191","0","0","2","2","0","0","0","0","0","0","1","0","1","2","2","4","1","2","19","0","2","0","1","0","2","0","1","1","3","6","8","15","12","0","2","0","1","0","1","1","0"
"10729346","5","1","0","2","0","0","0","0","0","0","0","0","2","0","0","1","2","0","0","0","0","1","0","0","1","1","1","1","0","1","0","1","0","0","0","1","1","0","1","0","0"
"10729350","1","1","4","1","0","2","0","2","1","2","4","2","1","3","3","2","0","1","0","0","1","2","1","0","0","1","0","1","1","4","1","2","2","0","2","0","5","2","1","1","1"
"10731771","4","0","2","3","0","1","1","1","1","0","2","0","1","2","2","3","2","1","0","0","0","2","2","2","1","1","1","1","2","0","0","0","0","0","3","1","3","1","1","0","1"
"10734009","3","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","1","0","1","0","0","0","1","0","1","0","2","0","1","0","2","0","1","0","1","0","1","0","0"
"10734010","0","0","0","1","0","0","0","0","0","0","0","0","0","3","5","5","0","0","0","0","2","0","2","0","4","2","2","2","2","4","0","0","1","0","3","0","4","1","1","0","2"
"10751455","4","1","8","2","0","2","2","3","2","4","6","2","1","4","1","1","1","0","0","0","0","1","1","0","0","0","0","0","1","2","0","0","0","0","1","0","0","0","4","1","3"
"10762158","1","0","3","8","4","0","0","0","0","0","0","0","0","0","2","1","0","3","4","1","2","1","0","0","2","1","1","1","5","1","2","2","2","0","2","1","1","1","0","0","0"
"10769312","1","0","10","11","1","1","1","1","0","2","4","1","1","8","2","2","0","3","0","1","8","0","1","0","10","3","5","4","10","5","0","1","1","0","2","2","3","1","2","0","1"
"10769313","0","0","3","3","2","0","0","1","0","0","0","0","0","0","1","1","1","4","3","0","0","0","0","0","0","0","0","0","4","0","0","2","1","0","0","1","0","0","0","0","1"
"10771411","0","0","7","6","5","1","2","1","1","0","2","0","1","5","5","5","1","6","1","0","2","0","2","0","3","1","1","4","4","0","0","2","2","0","1","0","1","1","1","1","1"
"10771412","1","0","3","2","1","0","1","0","1","0","2","0","0","5","6","5","0","2","5","0","2","0","2","0","3","1","3","1","3","6","4","4","5","0","2","1","2","1","0","0","0"
"10771415","0","0","2","2","1","0","0","3","0","0","0","0","0","3","5","8","0","3","20","0","0","0","1","0","0","0","0","0","2","5","8","15","12","1","3","2","0","2","0","1","1"
"10774738","2","1","6","4","1","0","0","1","0","0","3","1","2","10","10","8","2","1","3","0","3","0","2","0","5","2","3","3","4","7","1","0","1","0","1","1","5","1","3","2","2"
"10775709","0","0","2","4","2","0","1","0","0","0","0","0","0","0","6","6","2","3","8","0","0","0","0","0","0","0","0","0","4","3","3","3","5","0","2","3","0","1","0","1","0"
"10792453","13","5","11","9","1","4","1","5","3","8","4","4","0","0","0","0","2","2","3","0","0","1","1","0","0","0","0","0","6","6","6","2","7","2","2","1","1","0","12","5","8"
"10805701","1","0","2","2","0","0","0","0","0","0","2","0","0","10","2","3","4","0","1","0","1","0","1","0","1","0","0","0","1","2","1","1","5","0","1","0","2","1","0","2","3"
"10805707","5","0","5","7","2","1","2","1","3","0","2","0","0","3","1","2","1","2","0","0","1","0","0","0","2","1","1","1","1","4","3","1","2","0","1","0","2","1","3","3","4"
"10806026","0","0","1","3","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","3","0","0","0","4","1","2","1","4","0","0","0","0","0","0","1","0","0","0","0","0"
"10806029","1","0","3","3","1","0","1","0","0","0","2","0","0","5","2","1","1","3","1","0","6","1","1","1","8","3","4","3","8","2","0","1","2","0","0","1","2","0","1","0","0"
"10808134","6","2","3","5","0","0","0","0","0","2","0","0","0","0","4","6","0","0","6","0","2","0","1","0","3","3","2","1","4","6","5","7","10","0","0","1","0","0","3","5","4"
"10817611","0","0","0","0","0","0","0","2","0","0","0","0","1","2","1","0","0","0","0","0","1","0","0","0","1","0","1","0","2","2","0","1","0","0","2","1","4","1","2","1","0"
"10834847","0","0","1","2","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","6","1","0","0","9","4","5","5","9","1","0","0","0","0","0","0","0","0","0","0","0"
"10838149","1","0","1","1","0","0","0","0","0","0","0","0","0","2","4","3","0","1","0","0","1","0","0","0","1","0","0","0","1","3","0","0","0","0","2","3","3","2","1","0","1"
"10841380","1","0","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","3","2","4"
"10843515","1","1","2","2","1","0","0","1","0","0","0","0","1","0","6","5","1","1","9","0","1","0","1","0","1","0","0","0","3","5","5","5","4","0","2","4","2","1","1","0","0"
"10846167","3","0","3","0","0","0","0","0","1","0","1","0","0","1","1","1","0","0","1","2","3","3","0","3","1","1","0","2","2","0","0","0","2","1","0","0","0","0","0","0","0"
"10847601","0","0","1","0","0","0","0","0","1","1","1","0","0","2","6","11","0","1","12","0","0","1","2","0","0","0","0","1","1","4","5","3","11","0","5","3","0","0","1","2","3"
"10848570","0","1","2","2","0","2","1","2","1","1","1","1","0","1","0","4","1","0","1","0","0","0","1","0","1","1","1","1","1","2","2","2","4","0","1","0","1","0","4","4","4"
"10853949","0","0","0","2","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","2","0","2","0","2","0","1","0","4","7","0","0","2","0","3","0","9","2","2","0","4"
"10858628","1","0","4","4","0","0","1","2","0","0","0","0","1","0","0","0","1","2","3","0","0","0","0","0","1","1","1","1","2","0","1","0","3","1","1","0","0","1","1","0","1"
"10859133","2","0","3","0","0","0","0","0","0","0","2","0","1","2","4","4","0","0","2","1","1","5","2","3","0","0","0","3","0","1","0","0","3","0","1","0","2","1","1","0","1"
"10859136","2","0","3","9","0","1","2","1","1","0","1","0","0","3","4","4","0","1","3","5","10","2","1","1","7","5","6","6","4","2","1","4","1","0","3","0","1","2","1","1","4"
"10861020","1","0","1","0","0","0","0","0","0","1","2","0","0","3","3","2","0","0","0","0","0","0","1","0","0","1","0","0","0","3","0","0","1","0","0","0","1","0","1","0","0"
"10863028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","1","0","14","0","1","0","0","0","1","0","1","0","1","4","9","9","11","0","2","1","0","0","0","0","1"
"10864232","1","0","0","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","2","2","2","4","3","0","0","0","0","0","0","1","1"
"10865104","4","0","1","1","0","0","0","0","0","0","1","0","1","3","3","3","1","0","0","0","2","2","3","1","3","0","1","1","3","1","0","1","0","0","3","1","3","1","2","1","3"
"10865105","2","0","3","4","1","0","0","1","0","0","1","0","1","2","2","2","0","1","9","1","4","4","3","2","3","0","0","2","4","1","3","4","3","0","2","2","0","2","0","0","0"
"10865107","1","0","2","1","0","0","0","0","1","0","1","0","0","2","6","9","0","0","0","0","4","1","1","1","4","0","1","0","6","1","0","1","1","0","3","1","1","1","1","1","1"
"10869575","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","2","2","3","4","0","2","1","2","1","0","1","1"
"10869585","8","1","6","8","1","2","0","3","0","3","3","2","1","3","1","1","0","2","1","0","1","0","1","0","1","0","0","0","3","5","2","0","2","0","0","1","2","0","5","2","5"
"10875899","7","2","8","0","0","4","2","5","2","3","4","4","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","1","1"
"10876085","5","2","1","0","0","1","0","1","0","1","1","1","0","0","0","1","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"10896168","1","0","7","7","3","0","0","1","0","3","0","0","0","1","1","1","3","8","2","0","0","0","0","0","0","1","0","0","6","3","1","0","1","0","1","0","1","1","2","0","3"
"10899227","1","1","1","1","0","0","0","0","0","1","2","0","0","1","0","0","4","0","0","0","0","1","1","0","0","0","0","0","1","1","0","1","0","0","3","0","3","3","1","0","0"
"10903207","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","2","2","2","1","1","0","2","0","0","2","0","1","1","1","0","1"
"10912589","0","0","1","3","1","0","0","0","0","0","0","0","0","1","0","0","0","1","3","0","0","1","0","0","0","0","0","0","1","1","3","3","3","0","0","0","0","0","0","0","0"
"10912590","1","1","4","2","0","1","1","1","0","1","2","1","0","3","3","7","1","0","2","0","0","0","2","0","0","0","0","2","2","3","1","2","6","0","0","1","3","0","3","2","4"
"10913505","13","5","13","11","2","0","0","1","0","5","1","1","1","2","4","3","1","2","1","0","1","0","2","0","1","0","0","0","3","8","6","5","8","0","0","0","1","0","9","4","11"
"10913506","9","4","9","9","1","0","0","0","0","4","1","1","0","2","2","1","2","1","0","0","0","2","1","0","0","0","0","2","1","5","3","1","3","0","2","0","0","1","8","5","7"
"10913710","1","0","1","2","0","0","0","0","0","0","2","0","1","2","2","2","0","0","1","0","3","0","0","0","3","2","2","1","2","1","1","1","1","0","0","0","1","0","1","0","0"
"10920049","0","0","0","0","0","0","0","1","0","0","0","0","0","4","5","3","0","0","1","0","0","0","1","0","1","1","2","1","0","6","0","0","0","0","1","1","5","1","1","0","2"
"10931772","0","1","2","3","0","0","0","1","0","0","2","0","1","3","3","3","0","2","6","0","3","1","1","0","4","1","2","1","3","4","2","3","3","0","4","2","5","1","2","1","5"
"10933212","1","1","3","3","0","0","0","0","0","1","1","0","1","1","0","0","0","2","2","0","0","3","0","2","0","0","0","1","2","7","2","6","2","0","7","0","10","4","4","2","2"
"10934265","7","3","9","3","1","4","2","5","4","3","4","3","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","1","0","0","1","0","1","1","0","0","4","2","1"
"10936920","4","1","3","3","0","2","1","2","2","1","2","1","1","6","4","2","2","1","0","0","0","0","1","0","0","0","2","0","0","2","1","1","4","0","5","1","2","2","3","2","5"
"10944414","3","0","2","1","1","0","0","1","0","0","1","0","0","3","1","2","2","1","4","0","0","1","1","1","0","0","0","0","3","5","3","9","4","4","11","5","7","8","0","0","1"
"10944415","2","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","8","0","0","1","0","0","1","1","1","1","1","4","6","5","9","0","2","0","1","0","0","0","2"
"10949055","2","1","3","0","0","2","1","3","2","2","3","2","1","2","4","5","1","4","0","0","0","1","0","1","0","0","1","1","2","5","0","1","0","0","4","1","3","1","0","0","1"
"10949057","0","0","2","5","1","0","0","0","0","0","0","0","0","0","7","7","2","7","2","0","0","0","1","0","0","0","1","0","4","2","0","0","0","0","2","0","1","1","0","0","1"
"10959525","11","4","6","5","0","0","0","2","0","1","0","3","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","1","3","1","0","3","0","2","0","1","1","4","2","2"
"10976949","1","1","1","1","0","0","0","0","0","3","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1"
"10978692","1","1","1","0","0","1","0","1","0","1","1","1","3","0","0","0","1","0","1","0","0","0","1","0","0","0","0","1","2","3","1","2","2","1","4","0","7","2","2","2","1"
"10978708","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","3","0","0","0","1","3","2","2","1","0","1","0","2","0","0","1","0","0","0","0","0"
"10978709","1","0","8","9","6","0","0","1","0","0","2","0","0","7","0","0","0","9","0","0","5","0","0","0","6","1","2","1","11","1","1","0","1","1","1","0","0","1","1","2","2"
"10980029","0","0","1","0","0","0","0","0","0","1","2","0","0","1","0","2","1","1","5","0","0","0","0","0","0","0","0","1","4","2","2","5","5","0","1","0","0","0","1","2","1"
"10980034","0","0","2","1","0","0","0","0","0","0","2","0","0","8","1","0","1","0","1","0","2","0","3","0","2","0","1","0","3","9","1","1","2","0","4","0","10","4","1","0","1"
"10980036","0","0","1","0","0","0","0","0","0","0","1","0","1","2","0","0","1","1","0","0","0","0","0","0","1","1","1","1","0","2","1","1","1","0","1","0","2","0","1","0","0"
"10982749","0","0","1","2","0","0","0","0","0","0","1","0","0","6","1","2","0","0","0","0","9","0","2","0","8","5","5","5","7","4","0","1","0","0","0","0","4","0","3","1","1"
"10988032","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0","0","13","0","0","0","0","0","1","1","1","1","1","2","4","4","6","1","4","1","3","1","0","2","3"
"10988041","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","2","3","4","3","0","4","1","4","3","1","0","0"
"11002354","0","0","6","9","4","0","1","0","0","0","1","0","0","1","2","2","0","9","1","0","5","0","0","0","6","1","2","1","15","1","0","3","1","0","2","0","0","1","1","1","1"
"11005879","0","0","2","5","1","0","0","0","0","0","0","0","0","1","3","2","0","3","1","0","1","0","0","0","2","1","1","1","3","2","0","0","0","0","0","0","2","0","0","0","0"
"11006976","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","5","0","1","0","0","0","0","1","0"
"11017179","10","3","7","10","1","0","0","1","0","2","1","1","0","2","0","0","2","2","0","0","0","1","0","0","0","0","0","0","2","6","5","2","9","0","1","0","3","1","6","4","6"
"11018487","0","0","2","1","0","0","0","0","0","0","1","0","1","2","1","1","1","1","0","0","1","0","1","0","1","0","0","1","2","0","0","0","0","0","2","0","2","2","1","0","1"
"11026450","4","0","2","4","0","0","0","1","0","1","1","0","0","1","3","1","0","3","4","0","0","0","0","0","0","0","1","1","4","7","3","4","6","0","2","2","5","1","3","2","5"
"11027238","10","3","9","10","2","0","0","0","0","5","0","0","0","0","1","3","3","2","1","0","0","0","0","0","0","0","0","0","2","6","4","1","8","0","0","0","0","0","5","5","6"
"11027916","8","2","9","7","2","0","0","0","1","2","1","1","0","1","2","2","0","2","1","0","0","0","2","0","0","0","0","0","3","3","1","1","2","0","0","1","0","0","5","0","4"
"11029640","3","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","1","1","0","1","0","0","2","0","0","1","0","0","0","1","1"
"11034857","0","0","2","3","1","0","0","0","0","0","1","0","0","2","2","1","0","1","1","0","9","0","1","0","11","4","7","3","9","1","1","4","2","0","4","0","1","2","0","0","0"
"11034863","1","0","2","0","0","0","0","0","1","0","2","0","0","2","3","4","1","0","9","0","3","5","1","1","4","1","4","3","3","3","7","8","9","0","4","0","2","1","0","0","4"
"11034866","0","0","2","3","1","0","0","0","0","0","1","0","0","3","2","0","0","2","1","0","2","0","0","0","2","0","0","0","6","5","2","1","2","0","1","0","5","1","1","0","3"
"11036273","1","0","4","4","3","0","1","0","0","0","0","0","0","0","2","2","0","7","0","0","0","0","0","0","1","1","1","1","6","1","0","0","0","0","0","0","1","0","1","1","2"
"11049665","1","1","1","0","0","1","0","3","0","1","1","1","1","0","0","3","1","0","7","0","1","0","1","0","1","0","0","0","1","6","5","4","8","1","3","0","4","2","2","1","0"
"11050024","0","0","0","1","0","0","1","1","0","0","0","0","0","1","2","3","1","1","7","0","0","0","0","0","1","1","1","1","0","4","2","4","2","0","2","0","2","0","1","0","4"
"11050027","1","0","1","1","0","0","0","1","0","0","1","0","0","8","1","0","0","0","0","0","2","0","3","0","1","0","0","0","2","6","0","0","1","0","2","1","7","2","3","2","1"
"11053230","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","1","0","2","0","1","0","1","0","1","0","0","0","2","2","1","3","1","0","6","0","7","4","2","0","0"
"11054920","1","0","11","8","4","0","0","2","0","0","0","1","0","2","7","6","0","6","2","0","3","2","0","0","5","2","3","3","8","1","0","1","0","0","1","1","0","0","0","0","0"
"11058474","9","4","10","6","3","0","1","0","1","5","3","1","0","3","3","3","0","0","0","0","0","3","4","0","0","0","0","0","0","6","3","2","4","0","1","0","3","1","8","2","8"
"11061337","0","0","3","3","0","0","0","1","0","0","3","0","0","7","6","5","1","2","0","0","1","0","1","0","1","0","1","0","1","1","0","1","0","0","1","2","2","1","1","0","1"
"11069306","2","0","3","1","0","0","1","2","0","0","0","0","0","3","0","0","0","0","2","4","7","1","0","1","5","3","1","3","5","1","0","0","0","0","1","0","1","1","2","0","2"
"11071493","1","0","0","1","0","0","0","0","0","0","0","0","1","1","1","3","0","0","16","0","2","0","0","0","2","0","1","1","3","3","8","11","12","0","1","2","1","0","1","1","1"
"11074084","4","0","3","2","3","0","1","0","0","0","1","0","0","2","2","4","0","2","2","0","0","0","1","0","0","0","0","0","2","4","5","0","2","0","1","3","0","0","0","0","0"
"11080231","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","3","0","2","2","0","0","1"
"11087002","3","1","5","1","0","0","1","0","0","0","2","1","0","8","8","5","0","0","0","0","0","4","3","1","0","0","2","1","1","6","1","1","1","0","0","0","4","0","4","2","4"
"11095716","0","0","0","1","0","1","1","1","1","1","1","0","0","0","1","1","0","0","4","0","0","0","0","0","0","0","0","0","0","3","2","5","3","0","5","0","0","1","0","0","0"
"11098795","8","3","8","8","1","2","1","4","1","6","3","1","0","2","1","1","2","1","0","0","0","3","2","0","1","1","1","2","3","5","4","4","5","0","4","0","1","1","6","4","7"
"11099732","1","0","0","0","0","0","0","1","1","0","0","0","0","3","2","2","1","0","1","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","3","0","1","0","1"
"11099827","0","0","0","1","0","0","0","0","0","0","0","0","0","3","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","1","1","3","2","0","1","0","1","1","0","0","0"
"11100155","0","0","1","3","1","0","0","0","0","0","0","0","0","0","5","5","0","3","7","0","1","0","1","0","1","0","1","0","4","4","5","6","6","0","4","0","0","1","1","1","1"
