"PMID","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40"
"12205165","0","0","1","6","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","2","0","2","0","0","1","0","0","0","0","5","1","2","6","1","0","6","0","2"
"12205170","0","0","6","0","3","0","2","1","1","2","5","4","2","0","2","1","0","0","0","0","3","0","0","0","0","0","0","0","0","2","0","0","1","0","0","2","1","2","0","1","3"
"12207993","0","1","1","0","1","1","1","2","0","1","4","0","0","0","0","1","0","1","0","0","5","0","0","0","0","0","0","4","0","1","0","0","1","9","0","0","0","1","0","0","0"
"12208009","0","1","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","9","0","2","0","0","2","3","0","0","0","0","4","0","2","0","0","7","0","7"
"12208637","0","0","1","0","0","0","0","0","0","1","2","1","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","1","2"
"12217968","0","0","0","1","0","0","2","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","9","0","3","0","0","0","1","0","0","0","0","1","0","1","0","0","5","1","7"
"12237210","0","0","5","1","0","1","0","1","1","0","6","0","3","0","0","0","0","0","0","1","3","0","1","0","0","0","0","0","0","1","0","0","1","0","0","1","1","1","0","0","3"
"12240737","0","2","2","1","8","0","0","1","0","0","2","0","1","1","0","0","0","1","0","0","2","0","0","3","0","0","0","4","1","0","0","0","3","6","2","0","0","1","0","0","6"
"12244080","0","1","1","0","0","1","1","0","0","0","3","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","1","0","0","0","0"
"12244209","0","2","1","2","3","0","0","1","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","4","0","0","0","3","0","0","0","0","1","0","1","0","0","0","0","0","0"
"12353242","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","1"
"12353244","0","0","1","1","0","0","0","0","0","2","3","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","1","0","7"
"12353246","0","1","1","0","0","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","4","0","0","0","0","2","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0"
"12354405","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","5","0","0","2","1","0","0","0","0","0","0","5","0","0","0","1","0","1","4","0","1","0","1","5"
"12356445","0","0","1","0","1","0","2","0","0","1","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3"
"12359320","0","6","0","0","2","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","2","0","0","0","3","0","0","0","0","1","0","1","0","0","0","0","0","8"
"12364527","0","5","0","1","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","4","0","0","2","0","0","0","1","0","1","0","0","4","1","2","2","0","0","0","0","8"
"12367514","0","4","0","1","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","2","1","4","3","4","0","0","5","2","0","1","0","0","12","0","0","0","0","3","0","11"
"12367516","0","1","0","2","2","0","3","0","1","0","0","0","0","0","0","1","1","1","0","0","1","0","7","1","1","0","0","1","2","0","0","0","2","3","1","0","0","0","3","0","4"
"12372029","0","0","1","2","0","0","1","0","0","2","5","0","0","0","0","1","1","1","0","0","3","0","0","1","3","0","0","3","5","0","0","0","0","11","0","0","0","1","0","0","2"
"12372032","0","1","1","0","0","0","2","1","0","1","5","0","0","0","0","0","0","3","0","0","1","1","1","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","1","2"
"12372290","0","8","1","0","1","0","1","0","0","2","4","0","0","0","0","0","0","1","0","0","0","1","3","2","0","0","0","1","0","0","1","0","2","0","2","1","0","0","2","1","8"
"12372291","0","3","0","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","9","0","2","0","0","2","2","0","0","0","1","6","0","1","0","0","5","1","11"
"12377133","0","4","1","1","2","0","2","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","8","0","4","0","0","0","2","0","0","0","0","3","0","0","0","0","6","1","11"
"12377146","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"12377151","2","1","5","0","0","1","0","0","2","1","1","1","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","2","0","8","0","6","0","0","1"
"12377154","0","8","2","1","3","1","1","1","2","1","3","0","3","2","0","1","0","1","0","0","1","1","1","4","0","0","0","3","1","1","0","1","4","2","2","0","0","1","1","0","8"
"12377158","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","2","0","2","0","2","0","0","4","4","0","0","0","0","12","0","0","0","0","2","0","4"
"12377159","0","1","2","0","2","0","2","2","4","3","4","1","2","1","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","3","2","2","0","1","1","0","1","1"
"12377160","0","3","1","3","1","0","1","1","1","0","1","0","1","2","0","0","1","0","0","0","2","0","3","1","5","0","0","2","4","0","0","0","1","14","1","3","0","0","2","0","5"
"12377161","0","1","0","1","1","0","1","1","0","1","5","0","0","0","0","0","0","0","0","0","3","0","1","4","0","0","0","2","4","1","1","0","1","9","1","0","0","1","0","0","2"
"12377169","0","3","0","4","1","0","0","1","0","0","2","0","1","0","0","0","1","0","0","0","6","0","1","0","1","0","0","6","5","0","0","0","1","16","1","4","0","0","1","1","4"
"12377173","0","3","0","7","0","1","1","0","0","2","4","0","1","0","0","0","0","0","0","0","4","0","1","1","0","0","0","0","0","1","0","0","2","0","0","1","0","0","1","0","5"
"12379601","0","6","1","0","1","1","2","1","1","1","2","0","2","3","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","2","0","1","1","0","0","1","0","7"
"12381881","0","0","1","0","1","1","0","0","0","1","3","0","0","0","0","0","0","0","0","0","2","0","1","0","1","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","5"
"12388609","0","4","1","2","0","2","0","2","1","1","3","0","1","1","0","0","0","1","0","0","6","1","0","3","0","0","0","0","1","1","1","0","1","1","1","1","0","0","1","1","6"
"12390981","0","0","0","2","0","1","0","0","0","2","4","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","2"
"12391570","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","3"
"12394703","0","1","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2"
"12395388","0","0","0","1","1","0","1","0","0","2","0","1","0","0","0","0","1","0","0","0","1","0","10","0","1","0","0","2","1","0","0","0","0","2","0","0","0","0","5","0","7"
"12395390","0","2","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","2","0","0","1","0","6","1","5","0","0","2","1","0","0","0","0","1","0","2","0","0","5","0","9"
"12397138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","6"
"12399015","0","2","0","3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","1","2","0","0","1","0","0","0","0","0","0","0","2","0","0","2","0","3"
"12399143","0","0","7","0","0","0","1","0","2","1","0","3","2","0","0","0","0","0","1","2","0","0","2","1","0","0","0","1","0","0","2","0","0","0","0","0","0","2","1","1","5"
"12401549","1","1","5","0","0","0","0","0","0","0","0","0","1","0","4","0","0","0","1","0","0","0","2","1","1","0","0","0","0","0","0","0","1","1","0","9","0","5","1","0","4"
"12401562","0","0","0","0","1","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0"
"12405975","0","7","1","2","2","1","3","3","3","0","4","0","0","3","0","1","0","0","0","0","3","0","0","6","0","0","0","2","0","1","0","0","2","1","2","1","0","0","0","0","3"
"12407087","0","1","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1"
"12408855","0","4","2","0","2","1","0","3","1","1","4","3","3","1","1","2","0","0","0","0","1","0","0","0","0","0","0","2","0","0","2","0","5","0","2","1","3","3","0","1","6"
"12411267","1","0","7","0","0","0","1","0","1","0","2","0","3","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","2"
"12414261","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","2"
"12414270","0","1","0","3","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","2","1","3","0","0","2","1","0","0","0","1","1","0","5","0","0","6","0","5"
"12414271","0","3","1","1","1","1","0","1","1","2","0","0","1","0","0","1","0","2","0","0","2","1","0","2","0","0","0","2","1","1","0","0","3","1","0","1","0","1","0","0","7"
"12414272","0","1","1","1","1","0","0","0","0","5","3","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1","2","0","0","5"
"12414283","0","2","2","0","2","0","0","0","1","1","5","1","1","0","2","0","0","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","2","0","3","1","0","2"
"12414292","0","2","1","5","0","0","0","1","1","0","1","0","1","0","0","0","1","0","0","0","2","0","0","0","1","0","0","0","1","0","0","0","1","8","1","1","0","0","0","0","5"
"12414294","0","6","1","2","6","1","1","1","0","0","4","0","1","1","0","0","0","1","1","0","3","1","0","4","0","0","0","3","1","0","0","1","1","1","1","1","0","0","0","0","5"
"12414300","0","1","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","1","0","0","6","0","1","0","1","0","0","1","2","0","0","0","0","0","0","1","0","0","1","0","1"
"12417468","0","2","0","2","0","2","3","2","0","0","2","0","0","0","0","1","1","3","0","0","5","1","1","3","0","0","0","2","2","0","0","0","3","4","2","1","0","0","0","2","5"
"12417678","0","1","0","0","0","0","1","1","0","2","1","0","0","0","0","1","0","0","0","0","1","0","5","0","0","0","0","1","1","0","0","0","1","1","0","2","0","0","5","0","5"
"12417679","0","4","0","0","2","0","1","0","0","0","1","0","0","2","0","0","0","0","0","0","2","0","8","4","0","0","0","2","0","0","1","0","0","1","0","0","0","0","3","1","4"
"12417766","0","1","2","0","0","0","2","0","0","0","0","0","0","1","2","1","2","2","0","0","2","0","0","1","0","0","1","2","1","0","0","0","0","6","0","2","0","2","0","2","7"
"12419130","0","3","0","1","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","5","1","0","0","0","1","12","1","0","0","1","0","0","2"
"12419131","0","1","0","3","0","0","1","1","0","1","1","0","0","1","0","0","1","0","0","0","3","0","0","0","2","0","0","3","4","0","0","0","1","11","1","2","0","0","0","0","6"
"12421659","0","1","1","1","0","2","2","0","1","1","1","0","1","0","0","0","0","3","0","0","3","1","1","0","1","0","0","0","1","0","0","0","0","1","0","3","0","0","2","0","6"
"12426034","0","0","1","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","0","0","2","0","0","2","0","0","0","0","0","1","0","0","0","2","0","1","0","1","0","1","1"
"12427681","0","4","2","1","1","0","2","0","1","0","1","0","2","3","0","1","0","1","0","0","3","0","6","2","1","0","0","3","1","0","0","0","1","3","0","1","0","0","4","1","8"
"12429401","0","2","0","1","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","2","0","2","0","1","0","0","1","1","0","0","0","0","3","0","0","0","0","2","0","3"
"12433382","0","3","1","2","4","0","0","1","0","1","2","0","1","2","0","1","0","1","0","0","0","1","0","2","2","0","0","2","3","0","0","0","4","3","2","0","0","1","0","0","4"
"12438464","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"12438467","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","1","0","2","0","1","2","1","6"
"12441063","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","3"
"12451150","0","0","0","1","0","0","1","0","0","2","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","1"
"12454910","0","1","5","1","3","0","1","1","1","3","1","2","2","0","2","0","0","0","0","0","0","0","8","0","0","0","0","1","0","0","2","0","1","2","1","4","1","5","5","2","9"
"12457755","0","1","0","2","1","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","3","0","6","0","0","4","2","0","1","0","0","4","0","0","0","0","0","0","3"
"12457757","0","2","1","0","0","0","2","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","10","1","1","0","0","2","0","0","0","0","0","2","0","1","0","0","6","1","6"
"12457760","0","7","0","0","3","1","0","1","0","2","1","0","1","2","1","1","0","1","0","0","2","0","1","7","0","0","0","2","1","0","0","0","1","0","1","3","0","0","1","0","9"
"12457762","0","10","0","0","3","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","9","1","1","0","0","3","0","0","0","1","0","1","0","4","0","1","5","1","10"
"12457763","0","4","1","1","0","0","1","2","0","4","1","0","1","0","0","2","0","0","0","0","0","0","10","1","1","0","0","2","0","0","0","0","5","2","1","2","0","1","4","0","6"
"12459213","1","0","7","2","0","0","6","0","7","0","1","4","6","0","5","0","0","0","1","2","1","0","0","0","0","0","1","1","0","0","3","0","0","1","0","8","1","5","0","4","5"
"12466452","0","0","1","2","0","0","1","0","0","3","3","0","0","0","0","0","0","3","0","0","0","0","1","0","2","0","0","2","3","1","0","0","2","6","1","1","0","0","0","0","5"
"12477696","0","2","0","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","11","0","1","0","0","1","1","1","0","0","0","3","0","2","0","1","6","0","9"
"12477698","0","0","2","1","0","1","0","1","0","1","0","0","2","0","0","1","0","0","0","0","2","0","0","0","0","1","0","1","0","0","0","0","1","1","0","1","1","0","1","0","2"
"12477703","0","1","0","0","0","0","0","1","0","1","1","0","0","0","0","1","1","0","0","0","3","1","0","1","0","0","0","4","0","1","1","0","1","8","1","2","0","0","0","1","2"
"12477708","1","5","1","1","3","0","0","0","0","1","3","0","0","0","1","2","1","1","0","0","1","1","10","4","2","0","1","6","2","0","0","0","1","7","1","2","0","0","8","1","14"
"12482091","0","0","0","3","0","2","1","0","0","0","1","0","0","0","0","1","0","0","0","0","4","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1"
"12482094","0","4","2","1","3","1","1","2","0","2","4","0","0","2","0","0","0","0","0","0","2","0","1","2","1","0","0","3","0","0","0","0","1","7","1","2","0","0","0","1","8"
"12486175","0","1","2","0","0","0","0","0","2","0","0","4","2","0","1","0","0","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","3","0","2","0","0","4"
"12486176","0","1","7","1","1","0","1","0","5","1","1","4","6","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","6","0","3","0","0","5"
"12486265","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","4","1","9"
"12493600","0","3","0","4","0","0","0","2","0","1","0","0","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","1","2","0","0","0","0","1","0","1"
"12495525","0","5","0","0","5","0","0","0","0","0","2","0","0","5","0","0","0","0","0","0","1","0","1","5","0","0","0","1","1","0","0","0","2","1","1","0","0","0","0","0","3"
"12495526","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","3","0","1","0","0","1","0","0","0","0","0","1","0","3","0","0","3","0","2"
"12495527","1","5","13","2","5","0","1","1","3","2","2","2","2","1","9","1","1","2","1","0","2","1","0","4","0","0","2","4","2","0","2","0","1","2","1","9","0","6","2","3","10"
"12495634","0","1","1","5","1","1","0","0","0","0","2","0","2","1","0","1","0","1","0","1","1","0","3","4","2","0","0","2","0","0","0","0","1","0","1","6","0","0","8","0","11"
"12498743","0","1","0","0","0","2","1","0","0","0","3","0","0","0","0","0","0","0","0","0","9","0","0","1","1","0","0","0","1","1","0","0","0","1","0","1","0","0","0","0","1"
"12498755","0","4","0","0","3","0","2","0","0","0","2","0","0","1","0","1","0","0","1","0","1","0","0","8","0","0","0","1","0","1","1","0","0","2","0","2","0","0","0","0","3"
"12499856","0","0","1","1","0","0","2","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"12506194","0","0","0","0","0","0","1","0","0","1","1","0","0","1","0","1","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","3","0","0","0","0","2","0","3"
